ms,sm_util_pct,mem_util_pct,cpu_util_pct,vram_used_mb,pcie_rx_kbs,pcie_tx_kbs
6363.692,0,0,0.8,0.000,0,0
6414.878,0,0,0.8,0.000,0,0
6466.163,0,0,0.8,0.000,0,0
6517.338,0,0,0.8,0.000,0,0
6568.675,0,0,0.8,0.000,0,0
6619.954,0,0,0.8,0.000,0,0
6671.263,0,0,0.8,0.000,0,0
6722.627,0,0,0.8,0.000,0,0
6773.720,0,0,0.8,0.000,0,0
6824.892,0,0,0.9,0.000,0,0
6876.172,0,0,0.9,0.000,0,0
6927.488,0,0,0.9,0.000,0,0
6978.782,0,0,0.9,0.000,0,0
7030.120,0,0,0.9,0.000,0,0
7081.448,0,0,0.8,0.000,0,0
7132.775,0,0,0.9,0.000,0,0
7184.131,0,0,0.8,0.000,0,0
7235.420,0,0,0.8,0.000,0,0
7286.582,0,0,0.8,0.000,0,0
7338.015,0,0,0.8,0.000,0,0
7389.415,0,0,0.8,0.000,0,0
7440.805,0,0,0.8,0.000,0,0
7492.247,0,0,0.9,0.000,0,0
7543.587,0,0,1.0,0.000,0,0
7594.879,0,0,0.9,0.000,0,0
7646.296,0,0,0.8,0.000,0,0
7697.623,0,0,0.9,0.000,0,0
7748.920,0,0,0.8,0.000,0,0
7800.279,0,0,1.1,0.000,0,0
7851.598,0,0,0.8,0.000,0,0
7902.886,0,0,0.8,0.000,0,0
7954.177,0,0,0.8,0.000,0,0
8005.469,0,0,0.8,0.000,0,0
8056.754,0,0,0.8,0.000,0,0
8107.996,0,0,0.8,0.000,0,0
8159.237,0,0,0.8,0.000,0,0
8210.615,0,0,0.8,0.000,0,0
8261.944,0,0,0.8,0.000,0,0
8313.347,0,0,0.8,0.000,0,0
8364.742,0,0,0.9,0.000,0,0
8416.045,0,0,0.9,0.000,0,0
8467.365,0,0,0.8,0.000,0,0
8518.769,0,0,0.8,0.000,0,0
8570.174,0,0,0.8,0.000,0,0
8621.454,0,0,0.9,0.000,0,0
8672.736,0,0,0.8,0.000,0,0
8724.082,0,0,0.8,0.000,0,0
8775.368,0,0,0.8,0.000,0,0
8826.684,0,0,0.8,0.000,0,0
8877.992,0,0,0.8,0.000,0,0
8929.260,0,0,0.8,0.000,0,0
8980.565,0,0,0.8,0.000,0,0
9031.976,0,0,0.8,0.000,0,0
9083.253,0,0,0.8,0.000,0,0
9134.570,0,0,0.8,0.000,0,0
9185.910,0,0,0.9,0.000,0,0
9237.259,0,0,1.1,0.000,0,0
9288.496,0,0,0.8,0.000,0,0
9339.738,0,0,0.9,0.000,0,0
9391.134,0,0,0.8,0.000,0,0
9442.505,0,0,0.8,0.000,0,0
9494.044,0,0,0.8,0.000,0,0
9545.326,0,0,0.8,0.000,0,0
9596.671,0,0,0.8,0.000,0,0
9648.046,0,0,0.8,0.000,0,0
9699.334,0,0,0.8,0.000,0,0
9750.608,0,0,1.0,0.000,0,0
9801.887,0,0,0.9,0.000,0,0
9853.180,0,0,0.9,0.000,0,0
9904.512,0,0,0.9,0.000,0,0
9955.714,0,0,0.8,0.000,0,0
10007.011,0,0,0.8,0.000,0,0
10058.303,0,0,0.8,0.000,0,0
10109.541,0,0,0.9,0.000,0,0
10160.844,0,0,0.8,0.000,0,0
10211.964,0,0,0.8,0.000,0,0
10263.199,0,0,0.8,0.000,0,0
10314.460,0,0,0.8,0.000,0,0
10365.758,0,0,0.9,0.000,0,0
10417.077,0,0,0.9,0.000,0,0
10468.447,0,0,0.9,0.000,0,0
10519.816,0,0,0.8,0.000,0,0
10571.081,0,0,0.9,0.000,0,0
10622.401,0,0,0.8,0.000,0,0
10673.666,0,0,0.9,0.000,0,0
10725.007,0,0,0.8,0.000,0,0
10776.186,0,0,0.8,0.000,0,0
10827.550,0,0,0.8,0.000,0,0
10878.911,0,0,0.7,0.000,0,0
10930.244,0,0,0.8,0.000,0,0
10981.567,0,0,0.9,0.000,0,0
11032.915,0,0,0.9,0.000,0,0
11084.232,0,0,0.8,0.000,0,0
11135.493,0,0,0.8,0.000,0,0
11186.840,0,0,0.8,0.000,0,0
11238.203,0,0,0.9,0.000,0,0
11289.497,0,0,1.1,0.000,0,0
11340.805,0,0,0.9,0.000,0,0
11392.088,0,0,0.8,0.000,0,0
11443.439,0,0,0.9,0.000,0,0
11494.818,0,0,0.9,0.000,0,0
11546.188,0,0,0.8,0.000,0,0
11597.486,0,0,0.8,0.000,0,0
11648.808,0,0,0.8,0.000,0,0
11700.152,0,0,0.8,0.000,0,0
11751.445,0,0,0.8,0.000,0,0
11802.848,0,0,0.8,0.000,0,0
11854.194,0,0,0.8,0.000,0,0
11905.535,0,0,0.9,0.000,0,0
11956.842,0,0,0.8,0.000,0,0
12008.151,0,0,0.8,0.000,0,0
12059.527,0,0,0.9,0.000,0,0
12110.765,0,0,1.1,0.000,0,0
12162.158,0,0,1.0,0.000,0,0
12213.460,0,0,1.1,0.000,0,0
12264.823,0,0,0.9,0.000,0,0
12316.190,0,0,24.0,0.000,0,0
12367.292,0,0,30.3,0.000,0,0
12418.368,0,0,14.5,0.000,0,0
12469.478,0,0,28.9,0.000,0,0
12520.543,0,0,27.0,0.000,0,0
12571.713,0,0,21.5,0.000,0,0
12622.683,0,0,18.2,0.000,0,0
12673.463,0,0,14.1,0.000,0,0
12724.693,0,0,9.2,0.000,0,0
12775.851,0,0,15.4,0.000,0,0
12826.836,0,0,6.6,0.000,0,0
12878.099,0,0,4.3,0.000,0,0
12929.414,0,0,2.0,0.000,0,0
12980.700,0,0,0.8,0.000,0,0
13032.103,0,0,4.2,0.000,0,0
13083.591,0,0,5.4,0.000,0,0
13135.228,0,0,6.1,0.000,0,0
13186.544,0,0,5.1,0.000,0,0
13237.940,0,0,2.6,0.000,0,0
13289.304,0,0,1.5,0.000,0,0
13340.848,0,0,2.5,0.000,0,0
13392.504,0,0,0.9,0.000,0,0
13444.105,0,0,1.3,0.000,0,0
13495.649,0,0,0.9,0.000,0,0
13547.146,0,0,0.9,0.000,0,0
13598.709,0,0,1.1,0.000,0,0
13650.249,0,0,1.1,0.000,0,0
13701.720,0,0,0.9,0.000,0,0
13753.199,0,0,0.9,0.000,0,0
13804.754,0,0,0.9,0.000,0,0
13856.275,0,0,0.8,0.000,0,0
13907.773,0,0,0.8,0.000,0,0
13959.262,0,0,0.8,0.000,0,0
14010.787,0,0,0.9,0.000,0,0
14062.308,0,0,0.8,0.000,0,0
14113.847,0,0,0.8,0.000,0,0
14165.273,0,0,0.8,0.000,0,0
14216.706,0,0,0.9,0.000,0,0
14268.226,0,0,1.0,0.000,0,0
14319.777,0,0,0.9,0.000,0,0
14371.305,0,0,1.0,0.000,0,0
14422.824,0,0,0.8,0.000,0,0
14474.394,0,0,0.9,0.000,0,0
14525.970,0,0,0.9,0.000,0,0
14577.415,0,0,1.1,0.000,0,0
14628.923,0,0,0.9,0.000,0,0
14680.469,0,0,0.8,0.000,0,0
14732.035,0,0,0.8,0.000,0,0
14783.546,0,0,0.8,0.000,0,0
14835.083,0,0,0.8,0.000,0,0
14886.616,0,0,0.9,0.000,0,0
14938.119,0,0,0.9,0.000,0,0
14989.673,0,0,0.9,0.000,0,0
15041.181,0,0,0.8,0.000,0,0
15092.707,0,0,1.0,0.000,0,0
15144.207,0,0,1.0,0.000,0,0
15195.736,0,0,0.8,0.000,0,0
15247.225,0,0,0.8,0.000,0,0
15298.762,0,0,0.9,0.000,0,0
15350.317,0,0,0.8,0.000,0,0
15401.871,0,0,0.8,0.000,0,0
15453.243,0,0,0.8,0.000,0,0
15504.699,0,0,0.9,0.000,0,0
15556.182,0,0,0.8,0.000,0,0
15607.682,0,0,0.8,0.000,0,0
15659.190,0,0,1.1,0.000,0,0
15710.726,0,0,1.0,0.000,0,0
15762.288,0,0,0.8,0.000,0,0
15813.815,0,0,0.9,0.000,0,0
15865.299,0,0,0.6,0.000,0,0
15916.840,0,0,0.9,0.000,0,0
15968.356,0,0,0.9,0.000,0,0
16019.865,0,0,0.9,0.000,0,0
16071.420,0,0,0.8,0.000,0,0
16122.964,0,0,0.8,0.000,0,0
16174.507,0,0,0.8,0.000,0,0
16225.983,0,0,0.9,0.000,0,0
16277.535,0,0,0.9,0.000,0,0
16328.945,0,0,0.8,0.000,0,0
16380.441,0,0,0.9,0.000,0,0
16431.918,0,0,0.8,0.000,0,0
16483.461,0,0,0.9,0.000,0,0
16534.982,0,0,0.9,0.000,0,0
16586.525,0,0,0.9,0.000,0,0
16638.070,0,0,0.9,0.000,0,0
16689.517,0,0,1.1,0.000,0,0
16740.959,0,0,0.8,0.000,0,0
16792.513,0,0,0.9,0.000,0,0
16844.971,0,0,0.9,0.000,0,0
16896.486,0,0,0.9,0.000,0,0
16947.941,0,0,0.8,0.000,0,0
16999.496,0,0,0.8,0.000,0,0
17050.984,0,0,0.8,0.000,0,0
17102.525,0,0,0.9,0.000,0,0
17154.082,0,0,1.1,0.000,0,0
17205.520,0,0,0.8,0.000,0,0
17256.956,0,0,0.9,0.000,0,0
17308.495,0,0,1.0,0.000,0,0
17360.038,0,0,1.0,0.000,0,0
17411.626,0,0,0.8,0.000,0,0
17463.158,0,0,0.8,0.000,0,0
17514.645,0,0,0.9,0.000,0,0
17566.135,0,0,0.9,0.000,0,0
17617.616,0,0,0.9,0.000,0,0
17669.100,0,0,0.8,0.000,0,0
17720.630,0,0,0.9,0.000,0,0
17772.169,0,0,0.9,0.000,0,0
17823.626,0,0,0.9,0.000,0,0
17875.166,0,0,0.8,0.000,0,0
17926.667,0,0,0.9,0.000,0,0
17978.214,0,0,0.8,0.000,0,0
18029.750,0,0,1.1,0.000,0,0
18081.142,0,0,0.6,0.000,0,0
18132.561,0,0,1.1,0.000,0,0
18184.120,0,0,0.9,0.000,0,0
18235.572,0,0,0.8,0.000,0,0
18287.041,0,0,0.8,0.000,0,0
18338.691,0,0,0.9,0.000,0,0
18390.291,0,0,0.9,0.000,0,0
18441.846,0,0,0.9,0.000,0,0
18493.342,0,0,0.9,0.000,0,0
18544.810,0,0,0.9,0.000,0,0
18596.336,0,0,0.8,0.000,0,0
18647.842,0,0,0.9,0.000,0,0
18699.390,0,0,0.9,0.000,0,0
18750.935,0,0,0.9,0.000,0,0
18802.437,0,0,1.0,0.000,0,0
18853.996,0,0,0.9,0.000,0,0
18905.450,0,0,0.9,0.000,0,0
18956.927,0,0,0.9,0.000,0,0
19008.418,0,0,0.8,0.000,0,0
19059.913,0,0,0.8,0.000,0,0
19111.450,0,0,0.8,0.000,0,0
19162.971,0,0,0.8,0.000,0,0
19214.394,0,0,0.9,0.000,0,0
19265.918,0,0,0.9,0.000,0,0
19317.394,0,0,0.8,0.000,0,0
19368.923,0,0,0.9,0.000,0,0
19420.468,0,0,0.9,0.000,0,0
19472.007,0,0,0.9,0.000,0,0
19523.489,0,0,0.8,0.000,0,0
19575.043,0,0,0.8,0.000,0,0
19626.601,0,0,0.8,0.000,0,0
19678.102,0,0,0.9,0.000,0,0
19729.594,0,0,0.9,0.000,0,0
19780.880,0,0,0.6,0.000,0,0
19832.385,0,0,0.8,0.000,0,0
19883.914,0,0,0.8,0.000,0,0
19935.444,0,0,0.8,0.000,0,0
19986.965,0,0,0.8,0.000,0,0
20038.494,0,0,0.8,0.000,0,0
20090.067,0,0,0.9,0.000,0,0
20141.580,0,0,0.8,0.000,0,0
20193.003,0,0,0.9,0.000,0,0
20244.544,0,0,0.9,0.000,0,0
20296.126,0,0,0.9,0.000,0,0
20347.652,0,0,0.8,0.000,0,0
20399.173,0,0,0.8,0.000,0,0
20450.640,0,0,0.9,0.000,0,0
20502.168,0,0,0.9,0.000,0,0
20553.649,0,0,0.8,0.000,0,0
20605.263,0,0,0.9,0.000,0,0
20656.795,0,0,0.8,0.000,0,0
20708.323,0,0,0.8,0.000,0,0
20759.774,0,0,0.9,0.000,0,0
20811.235,0,0,0.9,0.000,0,0
20862.784,0,0,0.8,0.000,0,0
20914.355,0,0,0.8,0.000,0,0
20965.955,0,0,0.9,0.000,0,0
21017.464,0,0,0.8,0.000,0,0
21068.968,0,0,0.9,0.000,0,0
21120.474,0,0,1.0,0.000,0,0
21171.950,0,0,1.1,0.000,0,0
21223.456,0,0,1.1,0.000,0,0
21274.982,0,0,1.0,0.000,0,0
21326.531,0,0,0.9,0.000,0,0
21378.065,0,0,0.8,0.000,0,0
21429.527,0,0,0.9,0.000,0,0
21480.961,0,0,0.8,0.000,0,0
21532.482,0,0,0.8,0.000,0,0
21584.047,0,0,0.9,0.000,0,0
21635.626,0,0,0.8,0.000,0,0
21687.159,0,0,0.8,0.000,0,0
21738.670,0,0,0.9,0.000,0,0
21790.154,0,0,1.0,0.000,0,0
21841.690,0,0,0.8,0.000,0,0
21893.200,0,0,0.9,0.000,0,0
21944.747,0,0,0.9,0.000,0,0
21996.306,0,0,1.0,0.000,0,0
22047.827,0,0,1.0,0.000,0,0
22099.290,0,0,0.9,0.000,0,0
22150.743,0,0,0.8,0.000,0,0
22202.269,0,0,0.8,0.000,0,0
22253.833,0,0,0.8,0.000,0,0
22305.260,0,0,0.9,0.000,0,0
22356.756,0,0,0.8,0.000,0,0
22408.186,0,0,0.8,0.000,0,0
22459.748,0,0,0.8,0.000,0,0
22511.390,0,0,0.9,0.000,0,0
22562.953,0,0,1.0,0.000,0,0
22614.490,0,0,1.1,0.000,0,0
22666.054,0,0,1.0,0.000,0,0
22717.507,0,0,1.1,0.000,0,0
22769.009,0,0,0.8,0.000,0,0
22820.492,0,0,0.9,0.000,0,0
22872.028,0,0,0.9,0.000,0,0
22923.551,0,0,0.8,0.000,0,0
22975.034,0,0,0.8,0.000,0,0
